sv:integer,sv_and_one_mv:integer,mv:integer
474,[474, 0],[341, 508, 779, 908, 1083, 1208, 1251, 1326, 1458, 1513, 1646, 1725, 1775, 1805, 1910, 1962]
251,251,[306, 693, 732, 962, 1047, 1178, 1310, 1392, 1498, 1567, 1640, 1716, 1794, 1857, 1905, 1991]
430,430,[310, 568, 764, 899, 1105, 1201, 1311, 1397, 1482, 1559, 1598, 1684, 1788, 1822, 1876, 1952]
300,300,[466, 630, 771, 949, 1020, 1127, 1275, 1345, 1435, 1530, 1645, 1709, 1741, 1850, 1876, 1945]
418,418,[382, 665, 724, 978, 1004, 1143, 1317, 1331, 1431, 1526, 1595, 1691, 1797, 1868, 1915, 1994]
234,234,[442, 693, 831, 951, 1048, 1158, 1271, 1378, 1453, 1506, 1642, 1688, 1752, 1830, 1882, 1955]
319,319,[395, 580, 810, 900, 1026, 1150, 1320, 1371, 1499, 1524, 1649, 1667, 1790, 1868, 1901, 1978]
459,459,[447, 661, 843, 976, 1083, 1146, 1304, 1372, 1479, 1549, 1584, 1695, 1798, 1808, 1890, 1993]
228,228,[334, 673, 747, 989, 1055, 1141, 1318, 1398, 1497, 1568, 1620, 1705, 1743, 1863, 1916, 1964]
309,309,[185, 707, 789, 928, 1063, 1164, 1292, 1400, 1497, 1547, 1621, 1701, 1774, 1867, 1935, 1986]
23,23,[347, 554, 800, 927, 1073, 1133, 1262, 1351, 1454, 1569, 1583, 1732, 1739, 1870, 1937, 1982]
424,424,[380, 628, 709, 967, 1090, 1169, 1262, 1349, 1431, 1574, 1590, 1674, 1754, 1818, 1913, 1999]
388,388,[209, 695, 727, 946, 1113, 1206, 1282, 1367, 1496, 1535, 1598, 1696, 1754, 1870, 1936, 1975]
281,281,[249, 688, 794, 929, 1069, 1129, 1257, 1368, 1462, 1541, 1658, 1684, 1761, 1815, 1928, 1985]
483,483,[395, 681, 779, 982, 1116, 1205, 1271, 1403, 1481, 1511, 1596, 1722, 1793, 1865, 1923, 1962]
474,474,[453, 581, 728, 993, 1012, 1139, 1292, 1392, 1489, 1534, 1634, 1700, 1787, 1863, 1879, 1958]
273,273,[287, 547, 845, 977, 1083, 1121, 1309, 1361, 1496, 1502, 1648, 1728, 1765, 1826, 1878, 1962]
378,378,[430, 688, 799, 922, 1008, 1220, 1278, 1387, 1449, 1514, 1606, 1682, 1791, 1868, 1899, 1979]
482,482,[424, 674, 786, 999, 1112, 1177, 1260, 1383, 1464, 1578, 1618, 1684, 1736, 1846, 1931, 1969]
152,152,[121, 635, 774, 898, 1108, 1190, 1314, 1383, 1433, 1528, 1652, 1702, 1766, 1850, 1901, 1944]
215,215,[466, 704, 861, 962, 1019, 1167, 1302, 1338, 1428, 1560, 1605, 1669, 1757, 1850, 1880, 1960]
207,207,[362, 706, 748, 980, 1094, 1149, 1281, 1340, 1438, 1519, 1645, 1727, 1782, 1808, 1908, 1994]
268,268,[458, 576, 850, 894, 1006, 1143, 1240, 1377, 1435, 1577, 1653, 1725, 1744, 1843, 1892, 1965]
105,105,[469, 534, 775, 995, 1010, 1174, 1228, 1359, 1456, 1576, 1659, 1705, 1804, 1808, 1900, 1949]
379,379,[281, 579, 759, 993, 1079, 1196, 1258, 1404, 1416, 1518, 1625, 1666, 1750, 1855, 1890, 1986]
253,253,[449, 597, 735, 901, 1069, 1126, 1307, 1366, 1475, 1558, 1597, 1662, 1775, 1858, 1907, 1975]
431,431,[261, 553, 754, 997, 1076, 1174, 1309, 1401, 1467, 1570, 1628, 1667, 1788, 1850, 1901, 1944]
56,56,[255, 610, 728, 910, 1074, 1126, 1264, 1359, 1449, 1519, 1592, 1731, 1759, 1807, 1936]
197,197,[417, 646, 723, 870, 1062, 1137, 1271, 1413, 1427, 1534, 1611, 1705, 1792, 1805, 1915, 1974]
438,438,[152, 615, 817, 960, 1067, 1143, 1293, 1405, 1422, 1527, 1613, 1688, 1768, 1835, 1925, 1939]
147,147,[354, 518, 722, 927, 1068, 1131, 1263, 1326, 1500, 1515, 1617, 1700, 1782, 1863, 1889, 1975]
374,374,[281, 705, 721, 970, 1119, 1222, 1299, 1337, 1500, 1579, 1583, 1664, 1794, 1831, 1904, 1994]
490,490,[186, 701, 713, 899, 1094, 1210, 1276, 1415, 1430, 1527, 1639, 1715, 1793, 1856, 1925, 1992]
390,390,[332, 668, 733, 958, 1054, 1217, 1297, 1384, 1500, 1528, 1611, 1661, 1741, 1814, 1891, 1980]
420,420,[455, 707, 790, 996, 1101, 1123, 1282, 1357, 1463, 1505, 1622, 1686, 1767, 1859, 1901, 1964]
158,158,[83, 527, 742, 951, 1098, 1134, 1313, 1370, 1463, 1554, 1625, 1726, 1785, 1838, 1901, 1957]
393,393,[330, 509, 758, 922, 1062, 1169, 1236, 1326, 1417, 1574, 1653, 1730, 1747, 1846, 1886, 1973]
455,455,[458, 592, 849, 905, 1105, 1210, 1305, 1364, 1494, 1547, 1596, 1676, 1744, 1834, 1914, 1956]
460,460,[452, 656, 837, 872, 1049, 1175, 1243, 1349, 1489, 1553, 1607, 1712, 1780, 1868, 1897, 1959]
219,219,[186, 694, 720, 911, 1108, 1170, 1239, 1336, 1441, 1533, 1622, 1673, 1760, 1845, 1923, 1953]
268,268,[287, 669, 850, 992, 1013, 1164, 1229, 1379, 1449, 1530, 1604, 1679, 1767, 1822, 1899, 1992]
266,266,[388, 583, 775, 881, 1069, 1182, 1261, 1396, 1438, 1525, 1605, 1673, 1797, 1805, 1899, 1963]
449,449,[253, 603, 860, 991, 1040, 1198, 1234, 1358, 1432, 1540, 1589, 1683, 1766, 1846, 1894, 1964]
267,267,[309, 619, 720, 991, 1003, 1158, 1230, 1363, 1474, 1576, 1592, 1686, 1800, 1851, 1878, 1961]
278,278,[439, 594, 709, 892, 1084, 1144, 1241, 1351, 1445, 1545, 1659, 1709, 1772, 1864, 1932, 1944]
354,354,[226, 687, 863, 942, 1038, 1137, 1250, 1397, 1471, 1537, 1632, 1713, 1763, 1813, 1894, 1996]
230,230,[287, 681, 862, 879, 1007, 1185, 1299, 1368, 1440, 1515, 1636, 1726, 1800, 1851, 1914, 1946]
299,299,[97, 693, 820, 880, 1063, 1124, 1280, 1385, 1465, 1576, 1645, 1669, 1770, 1828, 1888, 1968]
468,468,[333, 526, 826, 929, 1106, 1176, 1293, 1404, 1434, 1535, 1655, 1702, 1784, 1863, 1922, 1957]
267,267,[343, 557, 834, 925, 1088, 1208, 1247, 1412, 1426, 1534, 1649, 1734, 1754, 1857, 1878, 1989]
187,187,[113, 503, 819, 999, 1038, 1164, 1292, 1352, 1494, 1523, 1608, 1722, 1788, 1840, 1932, 1976]
392,392,[355, 651, 852, 999, 1062, 1144, 1226, 1387, 1465, 1578, 1592, 1715, 1797, 1862, 1899, 1957]
350,350,[185, 682, 821, 934, 1068, 1190, 1252, 1391, 1444, 1516, 1598, 1728, 1763, 1871, 1907, 1988]
341,341,[449, 633, 757, 977, 1059, 1215, 1293, 1332, 1498, 1515, 1657, 1692, 1789, 1851, 1875, 1952]
211,211,[274, 595, 765, 978, 1107, 1184, 1273, 1377, 1477, 1540, 1628, 1664, 1755, 1833, 1892, 1985]
230,230,[314, 601, 801, 955, 1066, 1162, 1316, 1348, 1497, 1515, 1635, 1675, 1748, 1822, 1911, 1966]
267,267,[430, 675, 790, 976, 1014, 1120, 1282, 1333, 1487, 1543, 1587, 1666, 1787, 1832, 1914, 1957]
256,256,[263, 637, 825, 958, 1067, 1202, 1302, 1387, 1489, 1504, 1659, 1708, 1738, 1810, 1898, 1945]
334,334,[198, 533, 850, 958, 1021, 1220, 1232, 1348, 1431, 1556, 1617, 1706, 1749, 1823, 1884, 1986]
426,426,[250, 554, 799, 991, 1018, 1198, 1308, 1401, 1460, 1570, 1618, 1680, 1757, 1825, 1876, 1944]
271,271,[475, 671, 858, 879, 1080, 1220, 1248, 1328, 1434, 1568, 1605, 1670, 1792, 1815, 1874, 1986]
318,318,[468, 538, 826, 1001, 1119, 1138, 1229, 1332, 1500, 1572, 1652, 1678, 1751, 1856, 1935, 1991]
444,444,[448, 655, 735, 956, 1029, 1139, 1271, 1403, 1457, 1571, 1648, 1716, 1741, 1833, 1910, 1950]
209,209,[368, 572, 860, 972, 1082, 1169, 1296, 1366, 1496, 1580, 1635, 1686, 1786, 1810, 1921, 1945]
98,98,[352, 551, 804, 911, 1073, 1153, 1319, 1368, 1421, 1567, 1598, 1690, 1793, 1819, 1918, 1974]
401,401,[160, 707, 742, 955, 1007, 1183, 1265, 1351, 1426, 1532, 1654, 1702, 1741, 1820, 1917, 1995]
363,363,[424, 659, 858, 875, 1053, 1180, 1316, 1368, 1416, 1542, 1585, 1681, 1773, 1810, 1921, 1986]
380,380,[278, 603, 839, 999, 1014, 1214, 1294, 1355, 1445, 1576, 1618, 1703, 1799, 1829, 1889]
119,119,[217, 514, 815, 900, 1030, 1148, 1324, 1414, 1433, 1558, 1630, 1720, 1800, 1805, 1879]
384,384,[377, 606, 712, 942, 1050, 1195, 1258, 1414, 1497, 1581, 1619, 1683, 1754, 1809, 1901, 1955]
326,326,[119, 601, 857, 874, 1081, 1199, 1322, 1376, 1488, 1582, 1587, 1684, 1795, 1834, 1934, 1942]
252,252,[258, 644, 756, 953, 1118, 1121, 1289, 1349, 1483, 1510, 1626, 1691, 1753, 1818, 1905, 1967]
378,378,[432, 606, 810, 881, 1117, 1182, 1314, 1341, 1475, 1542, 1587, 1714, 1744, 1840, 1920, 1956]
459,459,[130, 508, 771, 895, 1042, 1138, 1231, 1327, 1468, 1549, 1616, 1676, 1795, 1818, 1925, 1987]
400,400,[248, 653, 782, 897, 1020, 1124, 1321, 1397, 1456, 1513, 1598, 1686, 1796, 1850, 1922, 1941]
434,434,[449, 543, 760, 890, 1064, 1130, 1292, 1335, 1464, 1530, 1652, 1719, 1759, 1822, 1902, 1956]
305,305,[285, 639, 748, 968, 1016, 1130, 1238, 1363, 1480, 1507, 1587, 1662, 1798, 1841, 1913, 1960]
309,309,[446, 521, 792, 986, 1063, 1160, 1288, 1376, 1457, 1527, 1597, 1675, 1799, 1849, 1882, 1943]
286,286,[348, 576, 720, 982, 1046, 1125, 1284, 1406, 1454, 1576, 1610, 1669, 1747, 1853, 1876, 1966]
61,61,[483, 669, 862, 991, 1014, 1155, 1236, 1411, 1445, 1552, 1590, 1712, 1771, 1845, 1932, 1983]
435,435,[279, 593, 847, 949, 1078, 1127, 1296, 1383, 1421, 1530, 1600, 1712, 1784, 1822, 1897, 1971]
80,80,[268, 615, 709, 944, 1108, 1224, 1261, 1379, 1472, 1518, 1612, 1700, 1777, 1817, 1930, 1957]
485,485,[479, 651, 826, 890, 1101, 1213, 1248, 1340, 1481, 1565, 1609, 1677, 1795, 1831, 1906, 1943]
229,229,[481, 520, 795, 884, 1026, 1186, 1292, 1341, 1485, 1564, 1658, 1707, 1785, 1843, 1894, 1952]
383,383,[199, 631, 847, 966, 1024, 1139, 1233, 1344, 1501, 1582, 1611, 1704, 1797, 1816, 1898, 1956]
499,499,[271, 662, 718, 941, 1118, 1185, 1270, 1400, 1433, 1516, 1617, 1730, 1784, 1866, 1873, 1961]
496,496,[405, 650, 848, 867, 1002, 1201, 1252, 1400, 1477, 1536, 1619, 1682, 1776, 1868, 1926, 1997]
455,455,[332, 647, 764, 981, 1013, 1153, 1231, 1406, 1449, 1550, 1648, 1689, 1793, 1850, 1926, 1962]
433,433,[256, 661, 828, 887, 1052, 1203, 1307, 1391, 1466, 1557, 1598, 1716, 1771, 1831, 1896, 1942]
489,489,[316, 539, 854, 943, 1100, 1144, 1254, 1389, 1471, 1507, 1634, 1716, 1742, 1813, 1913, 1979]
144,144,[447, 556, 842, 997, 1023, 1145, 1281, 1392, 1465, 1566, 1649, 1671, 1763, 1861, 1897, 2000]
467,467,[326, 527, 863, 884, 1047, 1185, 1307, 1398, 1470, 1528, 1584, 1683, 1792, 1865, 1931, 1969]
476,476,[306, 654, 855, 938, 1015, 1157, 1261, 1410, 1436, 1571, 1648, 1698, 1756, 1833, 1915, 1946]
460,460,[318, 523, 743, 934, 1051, 1184, 1240, 1349, 1470, 1573, 1654, 1725, 1745, 1855, 1899, 1992]
397,397,[267, 702, 863, 892, 1060, 1207, 1232, 1390, 1488, 1578, 1628, 1724, 1754, 1858, 1877, 1958]
397,397,[466, 527, 824, 934, 1053, 1150, 1236, 1332, 1482, 1512, 1653, 1712, 1768, 1870, 1896, 1953]
400,400,[249, 578, 738, 930, 1108, 1216, 1245, 1378, 1489, 1537, 1625, 1721, 1762, 1811, 1875, 1955]
253,253,[378, 562, 835, 946, 1075, 1184, 1292, 1415, 1424, 1534, 1627, 1717, 1781, 1837, 1915, 1978]
161,161,[182, 639, 847, 967, 1083, 1133, 1258, 1351, 1430, 1532, 1635, 1693, 1765, 1856, 1899, 1947]
326,326,[355, 692, 841, 913, 1050, 1201, 1243, 1390, 1467, 1507, 1611, 1696, 1751, 1846, 1888, 1961]
375,375,[138, 585, 777, 913, 1058, 1201, 1323, 1361, 1427, 1508, 1654, 1665, 1784, 1866, 1895, 1949]
357,357,[253, 674, 825, 950, 1048, 1164, 1264, 1375, 1425, 1517, 1624, 1689, 1775, 1863, 1933, 1967]
350,350,[66, 539, 716, 961, 1093, 1135, 1246, 1353, 1435, 1536, 1639, 1702, 1760, 1821, 1902, 1964]
458,458,[131, 524, 765, 943, 1002, 1219, 1257, 1334, 1443, 1516, 1583, 1660, 1792, 1860, 1929, 1948]
321,321,[496, 618, 819, 869, 1064, 1221, 1277, 1409, 1442, 1555, 1652, 1710, 1778, 1857, 1893, 1971]
497,497,[184, 529, 857, 928, 1074, 1188, 1305, 1386, 1496, 1537, 1608, 1710, 1756, 1853, 1906, 1943]
160,160,[95, 687, 794, 869, 1020, 1186, 1261, 1414, 1501, 1562, 1646, 1709, 1783, 1841, 1928]
277,277,[300, 556, 761, 896, 1043, 1133, 1298, 1381, 1487, 1563, 1622, 1682, 1783, 1819, 1887, 1955]
287,287,[442, 645, 830, 979, 1003, 1216, 1228, 1415, 1501, 1571, 1600, 1722, 1736, 1806, 1888, 1957]
328,328,[422, 613, 833, 908, 1013, 1123, 1278, 1339, 1418, 1502, 1587, 1705, 1791, 1816, 1908, 1954]
474,474,[253, 559, 778, 912, 1093, 1190, 1269, 1331, 1416, 1525, 1610, 1661, 1746, 1840, 1900, 1939]
332,332,[379, 700, 807, 891, 1104, 1167, 1258, 1385, 1429, 1558, 1623, 1685, 1752, 1845, 1904, 1967]
316,316,[204, 671, 817, 886, 1106, 1218, 1293, 1400, 1418, 1555, 1636, 1703, 1779, 1805, 1877, 1944]
90,90,[244, 651, 756, 902, 1037, 1205, 1262, 1340, 1457, 1527, 1629, 1712, 1777, 1822, 1913, 1951]
474,474,[421, 708, 786, 871, 1065, 1218, 1240, 1359, 1464, 1549, 1618, 1733, 1761, 1827, 1916, 1975]
369,369,[421, 554, 788, 883, 1039, 1160, 1243, 1378, 1423, 1579, 1646, 1708, 1777, 1869, 1887, 1970]
443,443,[353, 586, 831, 919, 1022, 1192, 1316, 1348, 1424, 1561, 1600, 1683, 1804, 1857, 1879, 1983]
288,288,[473, 699, 792, 868, 1003, 1226, 1227, 1344, 1469, 1559, 1589, 1692, 1766, 1842, 1933, 1942]
464,464,[438, 702, 748, 940, 1082, 1166, 1281, 1387, 1492, 1517, 1631, 1715, 1759, 1832, 1926, 1956]
133,133,[478, 581, 740, 900, 1111, 1172, 1257, 1359, 1469, 1527, 1599, 1690, 1788, 1856, 1923, 1940]
436,436,[215, 700, 817, 876, 1032, 1222, 1275, 1398, 1495, 1515, 1634, 1714, 1747, 1873, 1884, 1946]
430,430,[456, 616, 782, 890, 1013, 1188, 1320, 1398, 1499, 1527, 1584, 1663, 1765, 1831, 1878, 1971]
450,450,[490, 684, 710, 954, 1071, 1178, 1281, 1373, 1488, 1581, 1607, 1678, 1757, 1843, 1920, 1970]
384,384,[253, 695, 809, 982, 1074, 1175, 1288, 1340, 1446, 1529, 1607, 1688, 1794, 1821, 1910, 1972]
169,169,[421, 545, 718, 966, 1049, 1194, 1277, 1351, 1452, 1520, 1618, 1694, 1738, 1827, 1880, 1981]
54,54,[403, 502, 745, 881, 1111, 1208, 1250, 1355, 1459, 1541, 1628, 1705, 1743, 1846, 1923, 1969]
429,429,[434, 580, 835, 958, 1040, 1134, 1240, 1404, 1472, 1531, 1643, 1728, 1800, 1820, 1886, 1996]
353,353,[264, 653, 763, 991, 1015, 1127, 1297, 1331, 1488, 1553, 1623, 1726, 1774, 1843, 1896, 1966]
311,311,[468, 698, 737, 895, 1094, 1158, 1260, 1385, 1447, 1568, 1607, 1669, 1753, 1834, 1894, 1973]
406,406,[128, 680, 788, 905, 1115, 1210, 1312, 1384, 1489, 1566, 1608, 1691, 1790, 1824, 1900, 1949]
492,492,[483, 609, 853, 981, 1005, 1171, 1232, 1365, 1418, 1556, 1633, 1711, 1798, 1855, 1923, 1979]
447,447,[434, 641, 750, 903, 1033, 1206, 1313, 1365, 1462, 1514, 1656, 1720, 1798, 1828, 1928, 2000]
399,399,[135, 545, 815, 922, 1033, 1129, 1280, 1374, 1420, 1528, 1634, 1698, 1793, 1823, 1879, 1986]
155,155,[364, 691, 842, 968, 1105, 1169, 1259, 1363, 1494, 1518, 1630, 1675, 1772, 1838, 1880, 1965]
311,311,[343, 529, 782, 996, 1078, 1207, 1254, 1359, 1466, 1509, 1622, 1695, 1799, 1848, 1913, 1990]
386,386,[453, 699, 779, 892, 1084, 1159, 1323, 1407, 1467, 1541, 1593, 1712, 1740, 1850, 1937, 1980]
409,409,[186, 680, 855, 914, 1020, 1170, 1317, 1353, 1478, 1560, 1593, 1665, 1769, 1841, 1894, 1940]
475,475,[267, 544, 775, 999, 1024, 1179, 1228, 1352, 1472, 1582, 1642, 1674, 1773, 1815, 1890, 1944]
278,278,[300, 509, 769, 986, 1075, 1124, 1313, 1376, 1449, 1528, 1615, 1690, 1761, 1856, 1931, 1964]
199,199,[161, 626, 859, 899, 1115, 1136, 1237, 1404, 1471, 1529, 1596, 1713, 1772, 1861, 1906, 1955]
476,476,[330, 607, 735, 912, 1087, 1143, 1324, 1404, 1477, 1541, 1593, 1697, 1758, 1864, 1877, 1999]
313,313,[92, 644, 746, 909, 1096, 1210, 1252, 1367, 1483, 1525, 1616, 1689, 1754, 1830, 1902, 1969]
354,354,[346, 624, 821, 927, 1059, 1143, 1318, 1337, 1445, 1538, 1640, 1712, 1789, 1820, 1936, 1956]
422,422,[213, 573, 718, 884, 1065, 1126, 1229, 1409, 1443, 1562, 1627, 1665, 1738, 1841, 1927, 1989]
485,485,[159, 661, 753, 880, 1056, 1194, 1246, 1327, 1418, 1539, 1597, 1709, 1741, 1825, 1926, 1962]
428,428,[139, 538, 772, 999, 1064, 1168, 1249, 1372, 1440, 1546, 1592, 1712, 1790, 1844, 1897, 1944]
368,368,[347, 671, 817, 1001, 1055, 1139, 1236, 1377, 1446, 1580, 1590, 1675, 1762, 1817, 1893, 1939]
488,488,[269, 703, 719, 973, 1092, 1163, 1308, 1352, 1484, 1549, 1653, 1702, 1771, 1825, 1933, 1971]
418,418,[225, 696, 822, 876, 1005, 1199, 1323, 1390, 1450, 1546, 1625, 1674, 1745, 1865, 1918, 1983]
335,335,[72, 568, 863, 889, 1084, 1126, 1252, 1342, 1499, 1581, 1642, 1731, 1780, 1869, 1933, 1991]
366,366,[476, 572, 824, 886, 1030, 1146, 1231, 1334, 1479, 1548, 1643, 1685, 1783, 1834, 1888, 1956]
205,205,[356, 678, 850, 867, 1109, 1217, 1227, 1324, 1465, 1534, 1635, 1713, 1780, 1851, 1878, 1997]
303,303,[247, 563, 758, 929, 1064, 1154, 1310, 1357, 1424, 1574, 1596, 1683, 1798, 1832, 1910, 1962]
295,295,[460, 668, 859, 976, 1092, 1183, 1286, 1326, 1472, 1548, 1614, 1665, 1752, 1846, 1910, 1975]
243,243,[322, 698, 736, 928, 1037, 1163, 1286, 1386, 1455, 1505, 1615, 1719, 1756, 1824, 1922, 1982]
159,159,[291, 670, 750, 954, 1008, 1160, 1236, 1375, 1489, 1523, 1624, 1725, 1798, 1840, 1915]
476,476,[269, 567, 743, 991, 1080, 1124, 1274, 1412, 1452, 1520, 1633, 1685, 1769, 1837, 1895, 1975]
487,487,[278, 629, 765, 963, 1057, 1190, 1240, 1376, 1442, 1510, 1616, 1677, 1767, 1805, 1925, 1980]
421,421,[433, 558, 762, 999, 1113, 1176, 1309, 1341, 1440, 1522, 1590, 1665, 1745, 1841, 1920, 1970]
461,461,[443, 595, 733, 900, 1081, 1201, 1297, 1338, 1436, 1549, 1638, 1700, 1796, 1864, 1886, 1984]
338,338,[349, 529, 841, 909, 1013, 1141, 1251, 1358, 1483, 1524, 1594, 1691, 1745, 1860, 1925, 1966]
446,446,[390, 587, 751, 935, 1039, 1133, 1229, 1326, 1443, 1538, 1657, 1691, 1746, 1846, 1928, 1983]
470,470,[193, 548, 831, 991, 1044, 1177, 1315, 1407, 1448, 1569, 1590, 1711, 1779, 1815, 1913, 1945]
420,420,[203, 534, 849, 927, 1066, 1183, 1247, 1336, 1493, 1538, 1656, 1712, 1738, 1817, 1892, 1996]
388,388,[480, 524, 731, 927, 1118, 1225, 1276, 1376, 1452, 1545, 1588, 1683, 1795, 1868, 1923, 1971]
402,402,[497, 504, 765, 889, 1060, 1209, 1289, 1409, 1492, 1552, 1604, 1700, 1796, 1834, 1936, 1956]
261,261,[127, 619, 708, 896, 1033, 1161, 1314, 1357, 1500, 1582, 1588, 1686, 1738, 1860, 1905, 1972]
386,386,[482, 501, 812, 988, 1006, 1177, 1251, 1388, 1483, 1541, 1602, 1711, 1753, 1835, 1912, 1944]
293,293,[255, 695, 758, 985, 1066, 1158, 1265, 1398, 1499, 1550, 1642, 1726, 1760, 1857, 1932, 1946]
295,295,[381, 636, 858, 898, 1049, 1134, 1320, 1350, 1499, 1520, 1600, 1680, 1741, 1806, 1878, 1983]
457,457,[353, 606, 783, 960, 1050, 1155, 1301, 1361, 1439, 1576, 1620, 1730, 1775, 1868, 1882, 1986]
444,444,[282, 610, 816, 919, 1070, 1222, 1303, 1414, 1476, 1530, 1659, 1690, 1742, 1836, 1878, 1972]
217,217,[56, 613, 748, 976, 1040, 1151, 1239, 1402, 1493, 1564, 1604, 1661, 1758, 1866, 1880, 1956]
228,228,[197, 586, 830, 983, 1015, 1121, 1287, 1326, 1472, 1513, 1655, 1720, 1754, 1859, 1875, 1949]
